id	GSM5176138_Control	GSM5176139_Control	GSM5176140_Control	GSM5176141_Control	GSM5176142_Control	GSM1332201_Control	GSM1332202_Control	GSM1332203_Control	GSM1332204_Control	GSM1332205_Control	GSM1332206_Control	GSM1332207_Control	GSM1332208_Control	GSM1332209_Control	GSM1332210_Control	GSM1337304_Control	GSM1337305_Control	GSM1337306_Control	GSM1337307_Control	GSM1337308_Control	GSM1337309_Control	GSM1337310_Control	GSM1337311_Control	GSM1337312_Control	GSM1337313_Control	GSM5176143_Treat	GSM5176144_Treat	GSM5176145_Treat	GSM5176146_Treat	GSM5176147_Treat	GSM5176148_Treat	GSM1332211_Treat	GSM1332212_Treat	GSM1332213_Treat	GSM1332214_Treat	GSM1332215_Treat	GSM1332216_Treat	GSM1332217_Treat	GSM1332218_Treat	GSM1332219_Treat	GSM1332220_Treat	GSM1337327_Treat	GSM1337328_Treat	GSM1337329_Treat	GSM1337330_Treat	GSM1337331_Treat	GSM1337332_Treat	GSM1337333_Treat	GSM1337334_Treat	GSM1337335_Treat	GSM1337336_Treat	GSM1339633_Treat	GSM1339632_Treat	GSM1339631_Treat	GSM1339630_Treat	GSM1339629_Treat	GSM1339628_Treat
SOCS1	5.8257841	5.3207592	5.8077743	5.4924054	5.7014427	4.998351	5.680696	5.411454	5.5610507	6.12172	5.9196448	6.258345	6.298721	5.9178645	7.0028731	6.0447509	5.5114469	5.9683346	5.7956249	5.494462	6.0470551	5.1039303	6.3710976	5.8784809	5.4341245	5.9776467	5.3559277	5.9788669	5.01501	5.745393	5.6237713	4.9256533	5.6551733	5.5523693	4.693925	5.081776	4.9903445	5.776838	5.595555	5.475933	5.0735506	5.5397378	5.1984035	5.4530662	4.7517295	5.1319157	5.6804712	5.2130001	5.3085678	5.663988	4.7920376	5.254983	5.2527736	5.0513592	5.5983854	4.6632204	5.2549834
SOX2	5.6173412	5.3051931	5.268999	5.111533	5.9826193	5.3804702	5.6715864	5.58746	5.670521	4.906575	4.968316	4.071642	5.454353	4.5235405	5.8222357	5.2211034	5.6259656	5.7140876	6.1124292	5.4107186	6.0855879	5.6139823	5.4403324	5.0894486	4.5882009	5.7155487	5.153431	5.2769645	4.5189981	5.4226018	4.1379052	5.8561791	5.5783531	5.1984955	4.474504	5.057842	5.7358841	5.142039	5.5768	4.9055947	5.6028664	5.2274062	5.0317127	5.4097751	4.8379275	5.147664	4.2099921	5.4461446	4.7326864	5.2961688	3.9969304	5.658249	4.7572366	5.10433	4.9242647	5.5511049	3.6024418
SQSTM1	10.3306572	10.0984112	10.255036	10.1532476	10.3167304	9.917951	10.0300738	10.180689	9.6023566	10.612407	9.8466017	10.553786	10.260393	10.4463728	10.2188599	9.6921286	10.4207649	10.260564	9.3873551	9.6414986	10.2092177	10.1902573	10.2416487	10.0802606	10.5891278	10.2881761	9.4262258	9.6672485	9.7804077	9.7667764	9.9714621	9.7745182	9.8074006	10.2512293	9.637147	9.480663	10.1132296	10.110613	10.458709	10.2200224	9.9559996	10.0263978	10.3582433	9.9642357	9.77116	10.057659	9.7427614	9.3823553	10.1990641	9.9725518	10.1328192	9.749483	9.9816851	9.9831749	10.3533489	10.2143973	10.0542115
SRC	6.3509697	5.9078985	5.2692553	5.4207458	5.620415	5.2020851	6.4837488	5.068933	5.2533934	5.873452	5.872533	5.922974	5.77574	6.2933509	5.1874443	5.6051525	5.0592475	5.3310716	5.3610661	4.6927847	6.4477497	6.365563	6.3670172	5.3777012	5.8663749	5.8424958	6.4913846	5.6736457	4.6356619	5.2345583	5.2848612	5.3857462	5.8455649	4.7561775	5.113409	5.219552	6.4746472	5.140368	5.774713	5.2519633	5.3411715	5.6499867	5.4159076	6.3114899	5.57933	5.2697101	5.7771612	3.8627513	5.0732825	6.1921266	6.0696441	4.682646	5.9414355	6.0519172	6.1490464	5.3659415	6.4497473
SREBF1	8.9958516	9.069667	8.5388659	8.6378465	9.1451546	7.9212423	8.5287133	8.926031	9.13705	9.570915	8.6948557	8.697452	9.657658	8.88949	9.6819537	8.8104452	8.9471174	8.3576016	7.4784307	7.9095318	9.0243469	8.5092686	9.071559	9.3752771	8.3353253	8.6552154	8.2133206	7.8613235	8.0894643	7.9281559	9.045892	8.5811135	8.6298644	7.830295	7.958758	8.359056	8.0326165	8.958772	9.14329	8.9315376	8.3680735	8.7428981	9.368517	9.0126554	8.6329499	8.6504524	8.2949762	8.5601255	9.285115	8.0771715	8.359837	7.584177	8.2000412	8.9567813	8.5158283	7.9421893	8.4351988
SREBF2	7.4404905	7.9306119	7.50947	7.89182	7.3494034	7.0045844	7.7055423	7.665895	8.0455363	8.256832	7.0400734	8.12583	8.155393	7.822012	8.1095281	7.7768229	8.0375119	7.6132549	7.7840605	7.8278523	7.9068625	8.5228827	8.1300254	8.3008153	8.4495636	8.0321632	7.8394121	8.5914359	7.8706784	8.1063705	7.9390167	7.9225208	7.8143669	7.6987275	7.610471	7.774833	7.6701078	8.25014	8.127367	8.1861637	8.1458148	7.6689605	7.5989185	8.1937508	7.1963893	7.6536819	7.8377624	7.2618424	7.8004739	7.7295444	8.0761931	7.100813	7.2803763	7.9607475	7.7062004	8.0724508	8.2109059
STAT3	11.4310411	11.5666943	11.096924	11.0749203	10.7982272	11.2250597	11.2720229	10.675822	11.4393501	11.549548	10.4278117	11.698558	11.552904	11.1506187	10.9956696	11.6026552	10.8997496	10.4883321	11.4396717	11.5810151	11.2261537	11.3204734	10.9599059	11.1521041	11.376506	11.1316394	11.0682268	11.7339097	10.9218324	10.8945984	10.8001994	11.1270766	11.2851567	10.7266159	10.987393	10.922715	10.7854266	11.164337	11.232247	10.9263916	10.9718388	11.3145302	11.3031326	11.4540407	10.8288691	10.6006088	11.3961381	10.4065357	11.0600801	11.2122524	11.0818402	11.16968	11.0303792	11.5105263	11.0517078	11.0041195	11.1793516
STK11	6.4722784	7.0003474	7.2873615	7.2520793	7.7217998	5.9142276	7.5404538	7.189137	7.118155	7.752537	6.8731818	7.473564	7.643042	7.8679769	7.0819436	7.0664694	7.5264337	7.3462078	7.8954916	7.6802463	7.3366536	7.4959953	8.0721378	7.6079687	8.0223157	7.538734	7.3356801	7.1147846	7.336813	7.4215192	7.2731713	7.3584061	7.6940365	7.3445224	6.846959	6.729905	6.8140999	7.664244	7.5293	7.8140044	7.73913	7.34147	7.6263863	7.0899194	5.8727674	7.3905088	7.1260877	7.1920579	7.3137687	6.8183917	7.7371231	7.195267	7.4744405	7.221031	7.4826662	7.6260796	6.921462
SUV39H1	7.63153	7.7102821	7.7300592	8.0211188	7.6644123	7.5850184	7.8833144	7.038817	7.5257902	7.736693	7.4288844	7.590771	8.007604	7.2916423	7.8486777	7.5398192	7.7198016	7.6432427	7.6079282	7.7046386	7.6556158	7.3626793	7.2394188	7.7511056	7.4772599	7.5029292	8.1218639	7.3515282	6.9488764	7.5069528	7.583922	7.2717403	7.4102254	7.3874314	7.120616	7.677577	7.5008846	7.896055	7.862901	7.3888528	7.8896173	7.3934236	7.8213003	7.2854545	7.4998735	8.0060024	7.4847718	7.8470216	8.2208712	7.0353053	7.4316921	7.397489	7.5418802	7.0532816	7.8738391	8.0399806	7.1795055
TBK1	9.1312567	9.0035053	9.1890077	8.7404012	9.3537258	8.4477934	9.1188392	8.751178	9.2381634	9.577077	9.3112723	9.429037	9.230874	9.4468997	8.9294753	9.0844534	9.0013663	9.0182999	9.4394407	9.4538793	9.0604161	8.9567471	8.6421315	8.8763585	8.8974807	8.78536	9.1065853	8.5299721	8.9923359	9.1349125	8.6674871	8.9001604	8.7162869	8.4754859	8.584405	8.783497	8.5896038	9.088729	9.092626	8.8899526	8.8968726	8.6913691	8.9359628	8.5088755	8.552048	8.6043813	8.8128794	8.6639069	8.8769421	8.7970563	8.9009809	8.934302	8.9198689	8.6499463	8.6692967	8.5937818	8.7030241
TERT	3.6578901	4.4945142	3.9011278	5.4651404	3.9546329	2.8746	4.5088936	4.568998	4.8817711	5.333428	4.8812548	5.228859	5.489689	5.0888574	4.8005158	4.3552197	4.3299223	4.3034362	5.0279119	4.4160096	4.7890614	3.012278	5.8218675	4.2134224	5.1836743	6.1566108	3.6316781	4.7183242	4.2389565	6.0932001	4.3468525	4.7629273	4.3196567	2.9921599	4.943893	3.440776	4.2559813	5.147937	4.783824	4.8409071	4.8244535	3.8739763	4.1257356	5.9819531	5.7857427	4.4918236	3.3801886	3.4077076	4.1596492	3.8664179	5.7571055	4.272564	4.0904004	6.3363002	6.145615	4.3127279	4.3015095
TF	4.5396494	5.6169748	6.146827	6.8565867	6.2984384	6.6555231	6.7121194	7.079508	6.4155521	7.222506	5.3314572	6.913179	5.977665	5.2462838	7.6418918	6.1617261	5.3617258	9.1908358	6.3710081	6.804563	5.9885511	5.3907345	6.773826	6.5098631	6.5542751	7.0818611	6.3336137	7.552131	6.3960254	6.6426389	6.4658118	6.6997987	6.3769927	8.1173256	7.154998	7.185263	6.6985732	6.471147	6.120269	5.3119033	6.3667993	6.1122827	5.8006026	7.1446141	6.7118118	6.8366727	5.4293331	6.8033781	5.8180962	5.0490839	6.4642293	6.556531	5.4672355	6.8678389	6.279948	7.087724	5.9064409
TFAM	7.2121308	7.2621166	7.7668403	6.6590708	6.7229749	7.7712095	7.4413636	7.127294	7.634235	7.707957	7.3068479	6.903446	7.596373	7.222667	7.1299115	6.8244071	6.6989828	7.1311653	8.3731404	7.5823612	7.3782717	7.1723446	7.454473	6.9949846	7.3685314	7.3867707	7.1074581	6.4426987	6.4668001	6.8411723	7.2230974	6.7600905	6.8643611	7.5673743	6.904217	6.879069	6.657715	6.591059	6.46141	6.4891411	6.6100844	6.3891497	6.7379243	7.0118516	7.1954844	6.939269	7.3315268	6.9577799	6.5946427	6.7743602	7.0341189	7.425967	6.7923586	7.0855586	6.717996	6.5964223	6.8012426
TFAP2A	5.3906226	5.7240093	4.8729753	6.1654573	5.8017407	5.1233907	5.6924007	5.700087	5.5292027	5.365949	5.741161	4.70649	5.053203	5.3182313	6.2791057	4.8842888	4.9431618	5.231531	5.525102	5.5871907	5.5593576	5.6003874	4.7332633	5.3992795	5.8016282	5.5664332	6.2633053	5.6140273	5.4766789	5.9952182	5.017652	5.4554414	5.9269863	6.0390137	5.835427	5.890314	5.6554618	4.855898	5.381425	5.3470222	6.2378098	5.5980903	5.9517928	5.0646388	5.5357496	5.9446821	5.2985789	5.747664	5.903943	5.5212537	5.1662159	5.534649	5.0533827	5.4256221	5.7344681	5.5497092	6.1318336
TFR2	5.5856612	4.7576428	5.2333115	5.8184029	5.569242	5.4661727	5.8465427	5.033096	5.9536818	5.517764	4.4039036	5.877071	5.963208	5.6788077	5.3174879	5.9654035	5.7840606	5.2392014	5.5512051	5.7179124	6.1382733	5.1054119	5.8301324	5.7270712	5.5721934	4.8190948	5.7972918	5.6186752	5.1830749	6.0172354	5.222208	5.755462	5.8581963	5.825911	6.001006	5.311364	5.1027951	5.299809	5.04613	5.2312734	4.3861221	5.7128248	5.0037071	5.9663397	4.4004298	5.188095	5.8357128	3.5002668	5.5118242	4.1942519	6.0966222	5.342002	5.7989811	6.3287447	5.7853555	4.5352936	5.5074379
TFRC	8.3265819	9.7759091	9.6877232	9.5084021	10.0877949	9.8292144	9.9365534	8.977595	10.8437694	10.537256	9.6121049	11.011738	11.121142	9.1429393	9.8555172	10.0192738	8.3287548	9.2911132	11.0026105	11.348939	9.5771066	9.6809894	8.9742059	8.64754	10.4772094	10.7065478	9.8489124	10.5667009	10.2705955	9.8384753	10.0196298	8.7364874	8.9767538	8.6054274	9.525672	8.501948	8.7388732	9.503825	8.941067	8.1356118	7.6359653	9.7973424	8.81592	8.3211604	8.467896	8.7087757	10.52037	8.0534591	9.6979519	8.4200815	9.4515646	8.854725	8.6058781	9.3424533	9.349931	9.0425784	8.7090569
TGFB1	7.3579699	8.1397244	8.510285	8.3752941	8.7899021	7.1155703	8.2791322	7.752707	8.1500378	8.274337	7.7700426	8.284245	8.297526	8.8158688	8.1901583	7.483266	7.6638423	6.4257109	8.7925979	7.3386654	8.1363688	8.4601453	8.6103779	8.630296	8.4436303	8.4425337	8.1201859	8.0120817	8.1622181	8.1018898	8.6028053	7.872464	8.4117751	7.8523953	8.537152	8.107305	8.40491	8.850651	8.480572	7.9328152	7.8510315	8.2909568	8.2053102	8.7471258	7.998834	8.0483582	8.6557712	7.6631868	8.2732959	8.3988995	8.7087756	7.876721	7.4699281	7.8452437	8.3609554	7.923206	8.3967954
TGFBR1	5.7225529	7.3099302	6.356138	6.9720861	5.6148156	7.9343833	6.7113951	5.851285	6.8200214	6.20494	6.412213	6.431306	5.98386	5.6021822	6.454391	6.219421	5.758922	6.3782756	7.3439184	7.0698112	7.5514981	6.7589721	6.5733086	6.3812383	6.8078733	6.913504	6.2727985	7.2893954	7.3970479	7.1947324	6.8007966	6.3137591	7.7981527	7.1591762	6.545993	7.577958	6.7745122	6.472884	7.105153	7.0055412	6.9170245	6.7669573	7.0062012	6.9410574	4.635337	7.0565934	7.2562662	7.1210652	7.545728	6.5197124	6.6837918	7.502025	7.2593699	6.5796836	7.1184906	6.439893	6.8330902
TIMM9	9.2863918	8.6734221	8.6203845	9.2070922	9.1893635	8.8976609	9.2823054	9.452832	8.9095224	8.901235	9.1622792	9.33818	9.22076	8.797722	9.5257837	9.0056299	8.8792733	9.3725598	9.4123682	9.5828686	8.7926763	8.6177713	8.6204771	8.4577923	8.5754183	8.4277629	9.0621238	9.0847619	8.7807172	9.0717133	8.9389764	9.1231358	9.0357207	8.4674363	8.880533	8.912047	8.7681198	8.534715	8.684768	8.5695528	9.0342274	8.9222911	9.0532993	9.0043902	9.3193025	9.2574685	8.7243637	9.3309995	8.9465493	8.8488533	8.6689027	9.369268	9.2830482	8.6086991	8.8470577	9.0676621	8.6666745
TIMP1	13.3432456	13.5808876	12.3707702	12.659353	12.5455419	12.8984485	12.3418319	12.16856	12.5591039	12.152183	11.8394159	12.731629	13.081915	12.7967507	12.3598143	12.3613965	13.0674232	11.739908	12.9154406	12.6522849	12.2778247	13.4708998	13.3290753	13.4541654	13.4883243	13.5664981	13.0957689	13.6606715	13.4098257	13.5664981	13.2285652	13.7979153	13.6636086	13.3558757	13.420577	13.760894	13.0033532	13.760894	13.797915	13.4582982	13.1061294	13.6090132	13.5213598	13.2841272	13.3168174	12.6522849	13.426968	12.7973945	13.6316791	13.6316791	13.8048999	13.25241	13.2085898	12.5796049	13.35285	13.4240551	13.4346559
TLR4	9.7196508	8.5210802	8.5468867	8.5745693	8.4783747	9.0998771	9.3089645	8.751919	7.9346833	9.002472	8.3295109	8.717153	7.991147	8.6116455	8.8647926	8.0578327	8.8807696	8.4659574	9.2850201	8.8428035	9.0984563	8.6700294	8.9947225	8.9069547	9.0547806	8.8285005	8.970999	8.6624264	8.1473621	8.0449233	8.4625616	8.0430344	9.4205923	7.6858593	8.515888	9.022124	9.350567	8.54114	8.996432	8.6439058	8.6325896	8.6452561	8.3785453	8.9292852	8.5653261	8.6272316	9.0822296	8.7843516	8.5106257	8.7125554	9.2473263	8.93778	8.7073441	8.196	8.9528497	8.3804894	8.9539564
TMBIM4	10.5565818	10.0193993	10.2916974	10.0819909	9.9304445	10.584381	9.8104949	10.197557	10.5026804	9.681158	10.0746028	9.890397	9.480025	10.0677805	10.1195001	9.9087942	10.0332725	10.4704156	9.7298531	10.4163049	10.0717268	9.6153312	10.0833932	10.1324163	9.1688175	10.0563684	9.5018594	9.8941893	10.5145826	9.9984774	10.3521635	10.0362759	9.8926853	10.6941047	10.34028	10.456797	9.9650862	9.791567	10.311843	9.584347	9.6728263	10.0121509	9.8816706	9.613223	10.1609745	10.4125272	10.0783031	10.7507263	9.7135399	10.1237192	10.4571936	10.72275	10.2645702	9.5779101	10.4168706	10.2138018	10.0595158
TMSB4X	11.1531149	12.2234268	12.0924847	12.7114555	12.0411943	12.1165186	12.2907721	12.335903	12.4758414	11.950406	12.6413093	11.541413	11.776365	12.4869607	12.2677676	12.853757	12.932141	12.4241169	12.5620706	12.6392655	12.000286	12.6768757	12.5352416	12.6768757	12.2439399	12.6337174	12.6156022	12.415629	12.9497007	12.8320311	12.6973776	12.7494874	12.3580855	12.7341223	12.541906	12.698144	12.6163372	12.788777	12.818473	12.3580855	12.6866488	12.3562229	12.000286	12.412603	12.8646933	12.1869251	12.3200897	12.853757	12.4458578	12.4241169	12.4241169	12.62071	12.1194369	12.1985259	12.5198174	12.3472949	12.4866509
TMSB4Y	5.5538939	4.0014871	3.2576714	5.5224154	5.8616301	4.4236101	5.4367778	6.28133	5.2627607	4.678859	5.6150164	4.993536	4.994687	4.0467865	5.7085282	4.3809636	6.581741	4.6014295	6.2467219	5.8364118	5.759797	6.2320651	5.4412818	6.1670193	5.727134	6.6354613	4.2308328	5.5368834	6.1263685	4.8634598	4.8858991	7.2191365	5.1678195	5.8027287	7.055401	4.891579	3.6800787	5.8686	5.413312	4.2459884	7.6109242	3.0910286	6.1708773	6.6142946	4.2012456	3.9431958	5.6373608	6.6579952	2.4073189	6.1258955	6.2199999	5.198402	5.8847208	6.1976666	5.0377189	4.4847068	5.3442313
TNFAIP3	9.3313558	8.7918854	9.4336896	9.0757436	8.8629937	9.1352291	10.320588	9.732138	11.0428478	10.37915	9.9898162	11.36413	9.9003	9.1340179	9.8310448	9.6785926	8.5004586	8.4867621	8.7138115	10.7980987	8.9137304	8.7910395	9.8888258	10.006415	9.8209665	10.9634073	9.2399488	8.8146385	8.4816358	9.1414016	8.7000892	8.4359142	8.2109217	7.9958786	8.532266	7.965523	7.8369936	8.228633	8.256558	8.1915199	8.1282536	8.5914243	8.6367809	8.2388543	8.2669107	8.141203	7.9764227	7.956457	8.2404696	8.352098	8.4901228	7.900918	8.3528007	8.257557	8.1362991	7.9965895	8.8439212
TP53	7.5099189	8.1049909	7.8913442	7.521987	8.0267759	8.1793465	7.7738201	7.518437	8.1615762	7.734514	7.8390073	8.713229	7.913251	7.4212461	8.0445142	7.7869273	7.725198	7.5284652	6.4995989	7.705883	7.9522022	8.0076361	8.0719819	7.9613967	7.9110098	7.6223125	7.4903899	7.7034352	7.952311	7.7247014	8.1424421	7.3355762	7.5499379	8.0388419	8.060488	7.581436	7.5758879	8.067416	7.665869	7.3742701	6.980204	7.5296099	7.824303	8.2178591	7.8732202	7.312951	8.2741518	7.5386854	7.4550369	7.9600006	7.6533269	7.372815	7.0464506	7.5970133	7.7663648	7.773831	7.7035007
TP63	6.4409173	6.2233009	5.6007685	5.8647802	6.0275304	5.698941	6.0128736	5.901566	5.8213062	6.19407	6.0685148	6.154401	6.213079	5.7344716	6.4542594	5.8808662	6.1529756	6.3130849	6.4369688	6.144082	5.9642964	5.5984439	5.901749	6.1107361	5.8977122	6.0180441	6.2772617	6.1994316	5.7641278	6.1277501	6.1255239	6.0395406	5.8176259	5.9498531	6.035118	5.905005	6.0928847	5.773888	6.159045	6.2867987	6.7107089	6.1541902	6.2150888	6.0184041	6.1212314	6.1541902	5.7297264	6.2211989	6.2679851	5.9308116	5.8440947	6.217165	5.8023646	5.7802971	6.0224252	5.771666	5.5394006
TRIB2	8.1880679	8.3115305	8.6255906	8.7227112	8.3678137	8.1367475	7.5826997	8.932092	8.2726064	8.28591	8.5707063	8.741125	8.411447	8.2656338	8.2776487	9.4029512	8.2261405	8.6837051	7.4316447	8.445083	7.5754432	9.0407527	8.3889077	7.9782937	8.3666708	8.7645521	8.4910513	9.6569406	9.2077192	9.0979217	9.2372406	9.7151622	9.1894025	8.1077301	8.698881	9.090673	8.1761119	9.761159	8.910423	8.8860548	8.1443305	9.126882	8.9926068	8.476329	8.8719121	8.2224161	9.1025837	7.556367	8.6897487	9.7076732	8.933063	8.02633	8.8330809	9.8498012	8.4746721	8.8226815	8.7782402
TRIM21	8.4716831	8.782088	8.530355	8.9443969	8.287139	8.1828435	8.5749253	8.228504	8.4154296	8.330518	8.7165904	8.39152	8.347847	8.0265904	8.4428895	8.6063996	8.8931943	8.7923575	8.1278882	8.7773605	8.0110609	8.4241999	8.3137892	8.3216824	8.2177091	8.9894589	9.3006523	9.0257194	8.9518455	8.4975742	8.2302833	8.8099833	8.8131357	8.5033937	8.71047	8.565402	8.94878	8.410658	8.651383	8.3966728	9.1024302	8.5516802	7.8833033	8.5073238	8.8069419	8.8415704	8.6811011	9.31636	8.6192154	8.6075328	8.8127038	8.607095	8.1843665	8.4426717	8.3486808	8.0251587	8.6474676
TRIM26	9.0228176	8.8859356	8.3089561	8.6183229	8.2721655	8.2323773	8.4063271	8.465508	8.8555496	8.422365	9.0646004	8.757763	8.654877	8.4968112	8.7771854	8.6584261	8.4474003	8.1306438	8.4717739	8.4346363	8.3856406	8.691651	8.5887083	8.4608083	8.4730648	8.5834825	8.8630612	8.7006447	8.7732775	8.578701	8.1849846	8.2929434	8.3337609	8.6017043	8.071042	8.61877	8.5954155	8.605262	8.388739	8.8474258	8.6187698	8.5440128	8.4260868	9.129911	8.1775851	8.1670101	8.5971127	8.5291544	8.6179518	8.689592	9.0814145	8.552163	8.1971435	8.7962505	8.7538569	8.5881454	8.1558318
TRIM46	2.8807132	2.9927092	5.0608651	3.3178144	3.6737753	1.6830625	3.0266977	5.460823	5.295691	3.377861	3.322485	3.620438	3.893076	3.1893481	3.3377775	3.650347	3.8451549	3.5450541	4.2843037	4.0932477	4.1424391	5.1654796	3.8392768	4.2222223	5.1573318	4.7805629	1.8798915	3.367595	4.6844171	3.1230796	2.8015937	2.8033148	3.2963285	2.6934288	3.118386	3.216933	4.3065221	3.78131	3.724224	3.5691602	3.0769056	3.1623083	3.1079225	4.8009057	2.8251002	2.1162984	3.4180477	3.7725412	3.4466388	2.2203637	3.5697361	1.615342	3.9280668	2.5097014	3.1905048	3.3712146	3.4424379
TSC1	8.7840743	8.6793121	8.8326303	8.5324594	8.4678599	8.6716169	8.7827058	9.164072	8.3421164	8.724239	8.9163113	7.95061	8.361287	8.6386145	8.26588	9.0259828	9.1254453	9.0511819	8.6327879	8.653522	7.9704081	8.6946452	8.9702963	8.9892757	8.9700486	8.4485974	8.7984623	8.1890621	8.8242597	8.7255784	8.587673	9.0531876	8.6482435	8.84294	8.869344	8.638614	8.5546603	8.94639	8.591367	8.5727084	8.762734	8.710039	8.5921796	8.3555074	8.4473689	8.3266953	8.2560747	8.2414994	8.3268541	8.5102856	9.1590278	8.744361	8.9169973	8.8648423	8.6910845	8.7849152	8.2928128
TTPA	4.6588798	5.9074092	6.2443525	6.5159102	5.2769394	4.3751182	5.9020055	6.084081	6.10214	5.070587	5.6681983	5.811944	5.98206	5.3059155	6.1407097	6.2002922	5.7742071	6.0021685	7.0315458	6.9150223	6.0414109	4.0563776	4.8307103	3.5955135	5.4562596	5.4725662	4.7907285	5.844646	6.2286855	6.1143257	4.2934754	6.255425	5.9108767	5.1366894	4.96925	6.217342	5.5288129	6.409718	4.88628	4.6834055	6.7205666	6.4027239	5.797042	5.5151248	6.2053065	6.4206204	5.0217807	6.4639602	5.913683	5.8779056	4.0945785	5.860305	5.4651021	4.4786823	6.0874843	6.2691756	5.2553797
TXN	9.4707724	9.209303	9.4560599	9.1972734	9.4694706	9.9201479	9.8488958	9.24258	9.706405	9.512124	9.5539687	10.007023	9.96235	9.4829999	9.2918034	9.7196393	10.1804515	9.6477158	10.7521238	10.4331046	9.2935874	9.2039118	9.2030863	9.3749497	9.7640745	10.7431513	9.5351553	9.2645896	9.7099566	9.5202793	9.7238243	9.6971704	9.399007	9.3736619	9.577058	9.269282	9.9391237	9.038446	9.509959	8.8813717	8.7930948	9.1354173	9.1248023	9.0677275	9.5930447	9.7943139	9.5604525	10.0971996	9.3197084	9.1201002	9.1892835	10.06015	9.7052065	8.6893715	9.2881722	9.4173369	9.2720694
TYRO3	6.14793	6.3255694	5.60702	7.0824473	5.6516939	6.0781308	6.8605989	6.044518	5.4359568	6.991619	5.2596887	6.678606	6.524819	6.5975992	6.5624428	5.8677922	4.7847042	7.3249459	6.9032384	6.9127368	6.6518437	6.536057	6.3877992	6.1344992	5.7489716	6.6973089	6.6576966	6.101664	6.4023648	5.4219995	6.6532217	7.1462428	6.6991905	6.3699511	6.758101	6.450109	6.7924399	5.813147	5.895854	5.5779094	6.38168	6.6545767	6.0132773	5.3115333	6.6599703	7.568167	5.526647	6.5169432	6.2693859	6.6403507	6.5736844	6.712809	6.5966632	7.0456296	6.0332157	7.3818299	6.3523192
ULK1	7.5606714	7.7056341	7.3148128	5.9324464	7.8802922	6.2252756	7.6561601	7.662729	7.7757639	7.973649	7.0880851	6.914682	7.388766	7.8951938	7.3057918	6.6699984	6.9972041	7.3518545	6.4784649	6.1127656	7.0092713	7.0441531	8.1003599	8.1321416	6.9034292	6.1628085	5.6897518	6.8843547	6.538746	7.1318392	6.9483119	6.6955061	6.0704292	6.6059218	7.19921	7.057965	7.04574	7.343629	6.586712	6.8424127	7.0521273	6.2016328	7.2818474	7.488449	6.1079115	7.0916592	6.8697048	6.0925048	6.742824	6.5909468	7.5358337	5.691357	7.4822166	7.8066047	7.4769894	6.5641847	6.591403
ULK2	7.3735253	7.0975472	7.1277462	6.8285793	6.5153413	6.6309143	6.8827123	6.819793	6.5568489	6.989641	7.3125295	7.148598	6.850879	6.6969101	7.2868279	7.1260317	6.9111202	7.330415	6.1615638	6.287094	6.8203373	7.095411	6.9392179	6.5844173	6.4767213	6.6359182	6.7518404	6.8915903	7.3992924	6.8735949	7.0660866	7.1078314	7.1751849	6.5937771	6.788816	7.123632	6.8488237	7.212452	6.913536	7.1389348	7.3144527	6.8821329	6.9100499	7.2509214	6.8964042	7.5252862	6.6390338	6.937152	6.6561317	7.4413523	6.5695399	7.017705	7.275215	7.3920269	7.2046323	7.0470115	6.9483947
USP11	10.2966122	9.6721159	9.5820734	9.652593	9.8512936	8.6816114	9.4103665	9.849376	9.4411907	9.737621	9.3346017	9.861197	10.282455	9.5295983	9.9123981	9.6360881	9.5503147	9.3394237	9.0827981	9.2886933	9.6804675	10.0440797	10.2893356	10.2721192	9.7805898	10.059103	9.7673187	9.6919945	9.4872375	9.0799773	8.9709058	9.9867502	9.8489777	9.6535845	9.257862	9.750879	9.2869412	9.958375	9.642102	9.808808	10.5128782	10.0480386	10.0517602	10.3010604	10.0374633	9.9487448	9.7787994	9.4874053	9.5392435	9.7617275	9.9069114	9.764881	9.9761249	10.0278696	9.4656534	9.7927504	9.8870127
USP7	9.4689259	9.2944525	9.0435944	9.0221717	9.3718998	9.3622035	9.2197346	9.542429	9.6196238	9.291988	8.8587389	8.87003	9.219015	9.0417371	8.7661953	9.199515	9.2103348	9.1806799	9.6282371	9.8206258	9.2582873	9.23621	9.23621	9.1736807	9.1314912	9.2203795	9.1556341	8.8022475	8.6612719	8.9052544	8.9399839	9.392352	8.8256692	9.6356225	9.04241	9.049402	8.8379931	8.721331	8.670869	8.8183326	8.7933968	8.8693667	8.7862042	9.1428023	8.5559287	9.0208193	8.8544809	8.3526915	8.8927508	8.8516841	9.0519745	8.787031	9.0616675	9.0309434	9.2933971	8.9987278	9.2051828
VCP	9.8977646	9.4344708	9.2172071	9.4490744	9.2014433	9.7292902	9.0381721	9.199192	9.8059521	9.716606	8.9864645	9.475082	10.01053	9.3263004	9.7921664	9.4737363	9.5449109	9.1074145	10.0049989	9.6132956	9.5154733	9.3424893	9.6114142	9.6863777	9.6306507	10.1004588	9.869486	9.6860673	9.5063805	9.1998458	9.484381	9.4647208	9.3282179	10.1042478	9.451494	9.20328	9.2580406	9.512648	9.60123	9.4384949	9.326559	9.6576932	10.0230766	9.5877736	9.4186479	9.0822792	9.6051238	8.7089415	9.6000886	9.4452308	9.6638483	9.044693	9.1297598	9.2868673	9.5020005	9.3809494	9.8458219
